distance,destination_dict,source_dict,name_dict,cab_type_dict,price
1.55,0,3,6,0,13.5
1.24,10,9,7,0,5.0
1.4,3,0,4,0,26.0
3.3,8,7,11,1,20.5
3.3,8,7,0,1,27.0
2.32,2,1,3,0,22.5
1.56,0,2,10,1,9.5
2.51,8,1,6,0,16.5
0.53,7,5,3,0,16.5
0.79,4,5,9,1,7.5
2.84,3,11,10,1,9.5
3.22,7,8,10,1,11.5
3.22,7,8,11,1,18.5
3.22,7,8,9,1,10.0
1.81,8,10,12,1,8.5
3.39,7,2,12,1,10.5
3.39,7,2,1,1,35.0
3.39,7,2,0,1,27.0
1.89,9,0,0,1,23.0
1.89,9,0,12,1,16.0
1.89,9,0,11,1,25.0
2.86,11,8,12,1,10.5
2.39,9,1,6,0,16.5
2.39,9,1,5,0,9.0
1.08,8,0,11,1,19.5
1.08,8,0,9,1,10.0
0.49,7,5,1,1,26.5
1.52,6,1,6,0,16.5
1.04,4,6,9,1,9.0
1.04,4,6,10,1,9.0
1.04,4,6,0,1,17.0
3.3,8,4,11,1,18.5
2.46,1,3,9,1,7.5
4.4,4,3,9,1,15.0
1.5,0,3,9,1,7.0
1.5,0,3,11,1,14.0
1.96,0,2,7,0,3.0
3.39,7,2,10,1,14.0
3.39,7,2,11,1,21.5
1.34,3,0,11,1,11.5
1.34,3,0,12,1,7.0
2.72,1,2,2,0,16.5
3.43,8,4,3,0,27.5
1.04,4,6,1,1,27.5
1.04,4,6,12,1,9.5
2.48,9,1,12,1,10.5
3.17,3,7,6,0,19.5
0.44,9,4,5,0,7.0
3.96,4,2,11,1,21.0
2.66,3,10,12,1,9.5
2.66,3,10,0,1,27.0
2.66,3,10,11,1,16.0
2.5,1,9,9,1,8.0
2.5,1,9,1,1,30.5
1.54,6,1,6,0,13.5
1.04,4,6,0,1,15.5
1.04,4,6,10,1,8.5
1.04,4,6,12,1,8.5
1.04,4,6,9,1,8.0
1.72,9,11,3,0,22.5
2.64,6,0,6,0,16.5
0.59,4,9,2,0,10.5
1.3,10,9,1,1,27.5
0.69,5,11,6,0,10.5
3.49,7,2,5,0,10.5
1.0,6,7,3,0,16.5
2.01,10,8,7,0,5.0
5.7,2,4,0,1,35.0
5.7,2,4,11,1,26.0
1.5,0,2,3,0,16.5
2.79,1,2,11,1,16.0
2.79,1,2,12,1,9.5
1.45,3,0,2,0,13.5
1.45,3,0,7,0,3.0
1.45,3,0,4,0,27.5
1.45,3,0,5,0,7.0
1.0,7,6,6,0,11.0
1.46,6,1,3,0,19.5
1.94,7,9,3,0,22.5
1.94,7,9,6,0,13.5
2.67,1,6,0,1,24.0
1.08,6,7,12,1,7.0
2.48,9,1,0,1,19.0
0.39,9,4,9,1,5.5
1.33,1,5,6,0,10.5
1.33,1,5,5,0,7.0
1.25,5,4,2,0,22.5
2.8,11,3,2,0,19.5
2.36,2,1,5,0,9.0
2.36,2,1,3,0,22.5
2.3,0,5,12,1,9.5
2.55,0,6,5,0,10.5
1.26,8,0,10,1,8.5
1.65,5,10,6,0,13.5
1.65,5,10,5,0,7.0
2.17,9,7,0,1,19.5
1.72,6,10,5,0,10.5
1.74,5,10,2,0,13.5
1.21,11,6,7,0,5.0
4.57,4,8,11,1,18.0
4.57,4,8,9,1,9.0
2.5,1,9,9,1,8.5
2.66,10,3,12,1,10.5
7.46,8,4,12,1,15.0
1.35,5,1,0,1,16.0
1.35,5,1,12,1,8.5
2.71,3,10,10,1,10.5
2.71,3,10,9,1,8.0
2.71,3,10,12,1,10.5
3.12,2,10,3,0,34.0
2.14,9,11,1,1,28.5
2.39,3,1,6,0,13.5
2.39,3,1,5,0,9.0
3.04,11,2,12,1,9.5
3.04,11,2,11,1,17.5
2.87,2,11,5,0,10.5
1.44,0,3,2,0,13.5
2.03,11,9,2,0,19.5
2.03,11,9,4,0,32.5
1.52,0,3,4,0,27.5
0.65,4,9,7,0,3.5
0.65,4,9,2,0,13.5
1.61,9,7,9,1,9.5
1.2,10,5,5,0,7.0
0.43,9,4,2,0,10.5
1.05,8,0,5,0,7.0
2.84,3,11,10,1,11.0
2.84,3,11,11,1,18.5
3.07,11,2,6,0,16.5
3.07,11,2,2,0,19.5
0.44,9,4,7,0,3.5
0.44,9,4,3,0,16.5
1.04,4,6,1,1,26.5
1.04,4,6,11,1,13.0
2.89,2,11,3,0,27.5
0.92,7,6,1,1,26.0
3.11,2,7,4,0,34.0
1.04,4,6,0,1,15.0
1.18,10,9,6,0,10.5
1.18,10,9,4,0,27.5
1.8,8,10,0,1,17.0
1.8,8,10,11,1,13.0
1.49,0,2,6,0,10.5
3.39,7,2,9,1,8.5
4.54,3,4,7,0,10.5
1.41,9,0,6,0,13.5
1.41,9,0,2,0,16.5
1.41,9,0,3,0,19.5
1.94,10,8,9,1,7.5
1.94,10,8,1,1,26.5
2.39,1,6,2,0,19.5
2.66,10,3,1,1,29.5
3.79,5,0,9,1,12.0
3.79,5,0,10,1,12.5
0.68,11,5,9,1,12.5
1.57,6,10,11,1,14.0
3.39,7,2,10,1,9.5
3.39,7,2,9,1,9.5
2.61,1,8,12,1,13.0
2.66,10,3,11,1,15.0
2.58,1,9,0,1,20.5
3.15,3,7,6,0,16.5
3.15,3,7,5,0,10.5
3.53,0,9,9,1,11.0
3.53,0,9,0,1,24.0
3.53,0,9,11,1,17.5
2.38,1,3,7,0,7.0
2.38,1,3,2,0,16.5
1.51,10,6,3,0,19.5
3.13,2,7,5,0,10.5
3.13,2,7,2,0,19.5
2.96,10,2,7,0,7.0
1.09,8,0,7,0,5.0
3.15,2,7,3,0,22.5
3.15,2,7,5,0,10.5
3.15,2,7,2,0,19.5
3.14,11,2,7,0,7.0
3.14,11,2,3,0,22.5
3.14,11,2,2,0,19.5
1.57,6,10,1,1,28.5
1.3,10,9,10,1,8.5
2.93,3,11,2,0,19.5
2.93,3,11,4,0,32.5
4.74,8,4,0,1,28.5
4.74,8,4,11,1,21.5
1.49,2,0,6,0,13.5
1.05,6,7,6,0,11.0
1.05,6,7,4,0,26.0
1.51,6,1,1,1,26.0
1.15,1,5,2,0,13.5
1.16,10,5,10,1,8.5
1.16,10,5,1,1,33.0
1.16,10,5,9,1,8.5
3.4,8,4,4,0,42.5
3.4,8,4,5,0,13.5
2.84,0,6,9,1,13.0
2.84,0,6,10,1,13.5
3.32,8,7,6,0,19.5
3.32,8,7,5,0,11.0
1.24,10,5,6,0,13.5
1.22,6,4,12,1,7.5
1.22,6,4,9,1,6.5
1.5,2,0,5,0,7.0
2.62,6,0,7,0,7.0
1.06,8,0,6,0,10.5
1.93,1,6,3,0,19.5
1.93,1,6,2,0,16.5
1.39,9,0,7,0,5.0
3.21,7,8,4,0,38.5
3.31,4,8,3,0,30.0
1.37,1,5,11,1,15.0
1.04,4,6,9,1,8.5
4.59,3,4,2,0,26.0
3.72,11,2,1,1,39.5
1.72,5,10,3,0,19.5
1.5,0,3,12,1,7.0
1.5,0,3,11,1,12.5
1.5,0,3,9,1,7.0
2.71,10,3,6,0,16.5
1.02,4,5,2,0,11.0
1.76,11,9,4,0,32.5
1.76,11,9,6,0,16.5
2.99,6,0,7,0,7.0
2.62,2,10,0,1,22.5
3.2,8,11,1,1,37.0
3.2,8,11,0,1,28.5
3.01,2,7,10,1,10.5
2.84,3,11,12,1,10.5
3.22,7,8,11,1,17.5
2.46,1,3,0,1,19.0
2.27,2,1,10,1,9.0
0.69,5,7,7,0,3.5
2.3,0,5,0,1,21.5
2.11,9,7,2,0,16.5
2.66,3,10,0,1,21.5
2.66,3,10,1,1,28.5
0.61,11,5,0,1,15.0
1.41,10,6,0,1,19.5
1.41,10,6,10,1,12.5
0.54,4,9,10,1,7.0
0.54,4,9,12,1,7.0
1.97,8,1,9,1,8.0
3.98,4,8,4,0,45.5
2.38,10,3,10,1,12.5
2.38,10,3,0,1,20.5
3.1,7,3,1,1,33.0
3.11,11,2,6,0,16.5
3.11,11,2,3,0,22.5
3.11,11,2,7,0,7.0
1.41,10,6,11,1,15.0
1.41,10,6,10,1,9.5
4.36,4,3,2,0,22.5
2.4,1,3,6,0,13.5
1.54,10,6,7,0,7.0
1.54,10,6,4,0,27.5
2.48,9,1,0,1,20.5
1.21,6,4,12,1,7.0
1.21,6,4,0,1,16.0
4.32,3,10,6,0,22.5
4.32,3,10,7,0,7.0
0.58,7,5,6,0,9.0
2.84,3,11,12,1,9.5
2.84,3,11,9,1,9.0
3.07,7,3,1,1,34.5
3.22,7,8,12,1,11.0
4.72,2,10,5,0,13.5
4.54,3,4,5,0,13.5
2.68,1,2,6,0,16.5
2.62,2,10,0,1,24.0
0.6,9,10,3,0,16.5
0.6,9,10,6,0,9.0
3.34,8,7,7,0,7.0
3.34,8,7,2,0,19.5
2.27,2,1,0,1,19.5
2.95,3,11,2,0,27.5
2.95,3,11,5,0,13.5
2.98,10,2,12,1,10.5
2.95,10,2,5,0,11.0
2.95,10,2,3,0,26.0
4.35,4,3,3,0,34.0
4.35,4,3,7,0,3.5
1.92,8,1,10,1,8.5
1.28,6,4,4,0,26.0
1.76,5,10,3,0,27.5
3.2,7,8,7,0,7.0
3.2,7,8,6,0,16.5
4.33,4,8,5,0,13.5
1.5,0,3,0,1,16.5
3.05,11,2,5,0,9.0
3.45,9,0,11,1,16.0
1.06,8,0,2,0,11.0
1.06,8,0,6,0,11.0
0.03,0,2,11,1,8.5
2.87,11,8,1,1,34.0
2.87,11,8,11,1,26.0
1.2,10,5,3,0,19.5
1.2,10,5,6,0,13.5
2.4,1,8,6,0,13.5
2.44,8,4,9,1,9.0
2.44,8,4,11,1,18.0
1.57,6,10,12,1,11.5
3.96,4,2,1,1,41.0
2.78,8,7,12,1,9.5
2.78,8,7,0,1,22.0
2.78,8,7,11,1,16.5
2.84,3,11,10,1,9.5
3.53,0,9,9,1,10.0
3.45,9,0,10,1,10.5
3.45,9,0,12,1,10.5
1.07,4,5,3,0,16.5
3.32,4,8,4,0,38.5
3.32,4,8,5,0,13.5
3.0,6,0,7,0,5.0
4.74,4,2,0,1,31.5
4.74,4,2,9,1,11.0
1.53,0,2,7,0,3.5
1.53,0,2,5,0,7.0
1.04,4,6,10,1,8.5
1.04,4,6,9,1,6.5
1.04,4,6,12,1,8.5
1.39,2,0,12,1,7.5
2.95,10,2,4,0,55.0
2.95,10,2,6,0,27.5
2.95,10,2,7,0,5.0
4.73,8,4,0,1,29.0
4.73,8,4,12,1,13.0
4.7,2,10,3,0,65.0
4.7,2,10,7,0,16.5
1.39,5,1,9,1,8.0
1.46,9,1,5,0,7.0
1.46,9,1,2,0,13.5
1.79,11,9,2,0,16.5
3.21,4,8,2,0,22.5
3.39,7,2,11,1,17.5
2.84,3,11,9,1,8.0
5.45,2,4,4,0,47.5
0.58,4,9,7,0,3.5
0.58,4,9,6,0,9.0
0.74,5,7,2,0,10.5
2.32,3,1,1,1,29.5
4.58,3,4,5,0,13.5
3.11,8,11,5,0,11.0
3.11,8,11,7,0,7.0
2.96,10,2,6,0,16.5
2.43,1,9,2,0,19.5
0.72,5,11,10,1,8.0
0.49,7,5,1,1,27.0
0.49,7,5,0,1,15.5
3.39,7,2,10,1,10.5
3.39,7,2,11,1,18.5
3.37,8,7,12,1,9.5
2.98,10,2,0,1,26.0
2.42,1,3,3,0,22.5
2.42,1,3,5,0,9.0
2.62,2,10,11,1,17.0
0.49,7,5,11,1,10.5
2.39,0,5,5,0,10.5
2.39,0,5,6,0,16.5
2.79,1,2,1,1,32.5
0.57,7,5,3,0,16.5
0.49,7,5,1,1,27.5
1.21,6,4,11,1,11.0
1.21,6,4,0,1,16.0
3.18,8,11,10,1,10.5
1.05,6,7,6,0,10.5
1.05,6,7,7,0,5.0
1.0,4,5,9,1,7.5
3.44,0,9,1,1,34.0
2.79,1,2,11,1,16.5
2.79,1,2,10,1,8.5
2.79,1,2,9,1,8.0
2.27,2,1,0,1,19.5
2.97,0,6,3,0,27.5
1.73,6,10,7,0,7.0
2.61,1,8,11,1,15.5
2.61,1,8,0,1,18.5
1.77,9,7,5,0,7.0
2.23,0,9,0,1,20.5
0.92,5,4,11,1,11.5
1.75,5,10,10,1,16.0
1.25,5,4,11,1,18.0
1.02,5,4,3,0,16.5
2.32,5,0,9,1,8.5
2.32,5,0,12,1,12.5
2.46,1,3,9,1,7.5
2.62,2,10,1,1,34.0
2.12,9,7,9,1,9.0
3.26,7,8,4,0,32.5
3.26,7,8,3,0,27.5
2.95,10,2,5,0,10.5
2.95,10,2,6,0,16.5
1.73,9,11,2,0,13.5
2.66,7,8,12,1,9.5
3.23,3,10,7,0,3.5
1.34,3,0,11,1,12.0
4.44,2,4,9,1,12.0
4.44,2,4,1,1,40.5
0.49,7,5,0,1,16.0
0.49,7,5,10,1,7.0
1.52,0,8,0,1,15.0
3.23,7,8,10,1,11.5
1.27,6,4,5,0,7.0
2.96,8,10,7,0,5.0
2.42,1,8,5,0,10.5
1.76,11,2,1,1,27.0
3.02,3,11,6,0,16.5
3.02,3,11,2,0,19.5
0.92,5,4,12,1,7.5
3.2,8,11,9,1,10.0
3.2,8,11,10,1,10.5
4.38,4,2,9,1,10.0
4.38,4,2,1,1,43.0
2.62,2,10,10,1,9.5
0.61,11,5,9,1,6.5
0.61,11,5,11,1,9.5
0.55,9,10,12,1,7.0
0.55,9,10,0,1,15.0
2.96,10,2,6,0,16.5
1.03,6,7,6,0,11.0
1.03,6,7,7,0,3.5
2.98,10,2,0,1,21.5
2.98,10,2,12,1,11.0
1.44,2,0,2,0,13.5
1.44,2,0,7,0,3.5
3.16,2,7,3,0,27.5
3.16,2,7,4,0,38.5
3.16,2,7,2,0,22.5
3.02,11,2,2,0,22.5
3.05,3,7,12,1,11.5
1.26,11,6,7,0,5.0
5.56,2,4,11,1,48.5
5.56,2,4,0,1,64.5
1.11,11,6,0,1,17.0
3.04,11,2,11,1,17.0
3.04,11,2,0,1,25.0
1.34,3,0,1,1,26.5
2.16,0,9,3,0,22.5
1.5,2,0,3,0,16.5
1.5,2,0,2,0,13.5
4.48,3,4,1,1,36.0
0.72,5,11,10,1,10.5
0.72,5,11,0,1,16.0
2.48,9,1,1,1,28.5
2.62,2,10,1,1,33.0
2.62,2,10,12,1,10.5
2.74,10,3,5,0,9.0
2.79,0,6,5,0,10.5
3.44,8,4,3,0,38.0
1.0,6,4,6,0,11.0
1.56,0,2,10,1,8.0
1.56,0,2,12,1,8.0
0.39,9,4,11,1,9.0
1.8,8,10,11,1,14.0
3.01,2,7,9,1,8.5
2.24,8,10,3,0,22.5
1.22,8,0,0,1,14.5
1.22,8,0,9,1,7.5
1.53,10,6,3,0,22.5
1.53,10,6,4,0,27.5
3.2,3,7,2,0,19.5
2.45,1,8,5,0,10.5
2.45,1,8,7,0,5.0
1.48,2,0,4,0,27.5
1.48,2,0,5,0,7.0
3.04,11,2,11,1,18.0
3.04,11,2,12,1,9.5
2.84,3,11,9,1,9.0
2.84,3,11,11,1,17.0
1.72,6,10,3,0,19.5
3.34,11,8,1,1,38.5
1.71,11,9,9,1,9.0
3.22,7,8,1,1,37.0
2.5,1,9,9,1,9.5
2.5,1,9,11,1,15.0
3.15,3,10,7,0,7.0
1.03,6,7,3,0,16.5
3.3,8,4,11,1,18.5
1.29,11,6,2,0,13.5
2.33,0,6,11,1,16.0
2.97,0,6,4,0,32.5
2.97,0,6,5,0,10.5
1.3,10,9,0,1,19.0
1.46,1,6,10,1,7.5
2.81,10,8,1,1,32.0
2.81,10,8,12,1,10.5
2.81,10,8,0,1,20.5
1.06,4,5,7,0,5.0
3.39,7,2,0,1,26.0
1.33,9,0,5,0,7.0
1.32,5,1,5,0,7.0
1.32,5,1,3,0,19.5
2.21,6,1,11,1,14.0
2.21,6,1,1,1,26.5
2.21,6,1,0,1,19.5
4.46,4,2,3,0,55.0
0.55,9,10,0,1,16.0
0.55,9,10,1,1,26.0
0.55,9,10,12,1,7.0
3.23,7,8,6,0,16.5
1.17,11,6,4,0,26.0
3.44,8,4,2,0,30.0
0.54,4,9,1,1,26.0
0.54,4,9,0,1,16.0
2.29,2,1,4,0,30.0
2.29,2,1,6,0,16.5
2.29,2,1,5,0,9.0
3.21,7,3,6,0,16.5
1.7,9,11,3,0,22.5
1.7,9,11,2,0,16.5
1.57,6,10,0,1,18.0
1.45,6,1,9,1,6.5
1.45,6,1,12,1,9.5
2.66,3,10,9,1,10.0
2.66,3,10,12,1,12.0
3.43,8,4,7,0,9.0
1.8,8,10,10,1,10.5
1.8,8,10,11,1,15.0
0.62,11,5,9,1,5.5
0.62,11,5,12,1,8.5
0.98,6,11,9,1,7.5
1.97,10,8,5,0,10.5
1.97,10,8,2,0,16.5
2.8,11,8,4,0,32.5
2.8,11,8,6,0,16.5
2.8,11,8,3,0,22.5
4.44,2,4,1,1,36.0
4.44,2,4,9,1,13.5
1.38,3,0,5,0,7.0
2.27,6,1,2,0,16.5
1.57,6,10,9,1,8.0
2.44,8,1,3,0,22.5
2.98,10,2,9,1,8.0
2.38,10,3,0,1,22.0
1.61,5,10,12,1,11.5
4.48,3,4,9,1,9.5
1.09,6,11,2,0,13.5
3.39,7,2,1,1,36.0
3.39,7,2,11,1,18.5
0.39,9,4,2,0,11.0
0.39,9,4,6,0,9.0
0.39,9,4,4,0,26.0
0.39,9,4,7,0,5.0
2.98,10,2,12,1,10.5
2.46,1,3,7,0,7.0
2.02,10,8,7,0,3.5
3.19,7,8,3,0,26.0
1.91,9,0,5,0,10.5
3.09,11,2,2,0,22.5
3.04,11,2,0,1,22.5
1.55,1,6,2,0,16.5
1.08,6,7,1,1,26.0
1.3,10,9,9,1,7.5
1.8,8,10,10,1,9.5
1.8,8,10,9,1,9.5
2.66,10,3,12,1,12.0
1.25,5,4,1,1,27.0
1.25,5,4,10,1,7.5
1.16,10,5,0,1,18.0
1.41,2,0,1,1,26.0
1.28,10,5,7,0,5.0
1.28,10,5,6,0,11.0
3.1,7,3,1,1,35.0
2.88,11,8,3,0,22.5
1.57,6,10,9,1,8.0
2.38,7,9,1,1,31.0
1.85,1,6,2,0,13.5
1.85,1,6,6,0,13.5
4.21,4,8,6,0,26.0
1.72,5,10,3,0,22.5
1.72,5,10,7,0,7.0
1.72,5,10,5,0,9.0
1.72,5,10,6,0,13.5
3.07,11,2,7,0,7.0
3.07,11,2,2,0,19.5
3.07,11,2,5,0,10.5
3.05,3,7,0,1,23.5
3.05,3,7,1,1,34.0
4.72,4,2,12,1,13.0
0.55,9,10,10,1,7.5
0.55,9,10,0,1,16.0
2.66,3,10,10,1,9.5
2.66,3,10,11,1,16.0
1.35,5,1,10,1,7.5
1.35,5,1,11,1,12.0
0.9,6,7,10,1,8.0
2.29,0,5,2,0,19.5
4.72,4,2,9,1,9.0
4.72,4,2,0,1,29.0
1.8,8,10,0,1,19.5
1.8,8,10,10,1,8.5
2.91,2,11,4,0,34.0
2.12,9,11,2,0,16.5
2.88,2,11,7,0,7.0
1.65,0,8,12,1,13.0
1.65,0,8,10,1,13.0
1.65,0,8,11,1,20.5
4.58,4,8,11,1,20.5
1.25,11,6,3,0,19.5
1.25,11,6,7,0,3.0
3.05,8,11,2,0,19.5
2.63,9,0,7,0,7.0
2.63,9,0,2,0,19.5
1.92,8,1,11,1,13.0
2.66,10,3,0,1,23.0
2.66,10,3,10,1,10.5
2.46,1,3,12,1,8.5
2.79,1,2,9,1,8.0
2.72,11,3,12,1,9.5
3.46,7,2,2,0,22.5
3.46,7,2,4,0,38.5
1.8,1,6,4,0,32.5
1.92,8,1,12,1,8.5
1.92,8,1,0,1,19.5
0.72,11,5,6,0,9.0
2.88,2,11,7,0,7.0
2.79,1,2,9,1,7.5
0.58,9,10,4,0,27.5
2.7,1,2,5,0,10.5
1.21,6,4,11,1,11.5
1.21,6,4,0,1,16.0
0.55,9,10,10,1,9.5
1.54,10,6,4,0,27.5
2.67,1,6,12,1,10.5
2.67,1,6,0,1,24.0
2.8,2,11,0,1,24.5
2.8,2,11,10,1,11.0
2.41,9,1,5,0,16.5
2.41,9,1,4,0,55.0
3.47,7,2,2,0,22.5
1.51,10,6,2,0,16.5
1.51,10,6,6,0,13.5
3.09,8,11,3,0,27.5
2.14,8,10,7,0,7.0
3.14,3,10,3,0,27.5
3.22,7,8,10,1,11.5
3.22,7,8,12,1,11.5
2.46,1,3,12,1,11.5
2.66,3,10,12,1,9.5
2.54,10,8,2,0,19.5
0.72,5,11,12,1,7.0
1.56,0,2,1,1,25.0
1.56,0,2,12,1,8.0
2.84,11,8,4,0,34.0
2.84,11,8,6,0,16.5
0.91,4,5,5,0,7.0
2.8,2,11,1,1,34.0
3.04,11,2,11,1,17.0
3.04,11,2,9,1,8.5
3.04,11,2,0,1,25.0
1.41,2,0,1,1,23.0
1.41,2,0,0,1,16.0
1.41,2,0,11,1,12.5
3.39,7,2,10,1,10.5
1.51,0,3,4,0,27.5
2.99,3,11,6,0,16.5
2.3,2,1,7,0,7.0
3.3,8,7,6,0,16.5
1.33,9,0,2,0,13.5
1.89,0,9,9,1,12.0
1.89,0,9,1,1,30.5
1.89,0,9,11,1,24.5
1.41,3,0,7,0,5.0
1.41,3,0,2,0,13.5
1.41,3,0,4,0,27.5
2.66,10,3,1,1,35.5
0.62,4,9,2,0,10.5
0.62,4,9,3,0,16.5
2.98,10,2,11,1,22.0
2.98,10,2,10,1,14.0
2.98,10,2,1,1,37.0
2.98,10,2,12,1,14.0
1.45,0,3,4,0,27.5
2.71,6,0,9,1,10.0
1.07,6,11,2,0,13.5
2.14,8,10,2,0,19.5
2.14,8,10,5,0,10.5
1.38,5,1,4,0,26.0
1.28,1,5,4,0,26.0
1.28,1,5,2,0,13.5
1.08,6,7,12,1,7.5
1.08,6,7,9,1,7.5
1.61,5,10,10,1,8.0
1.61,5,10,1,1,27.5
3.3,8,7,11,1,19.5
3.05,11,2,11,1,17.5
0.86,5,11,3,0,16.5
2.99,6,0,3,0,27.5
1.61,5,10,10,1,8.5
2.28,0,5,2,0,16.5
2.8,11,8,5,0,10.5
2.8,11,8,7,0,7.0
1.23,6,11,11,1,12.0
2.38,6,0,4,0,34.0
2.38,6,0,5,0,11.0
3.19,2,7,7,0,7.0
2.72,10,3,4,0,38.5
3.53,7,2,7,0,9.0
1.22,10,5,3,0,19.5
2.34,5,0,2,0,19.5
2.34,5,0,3,0,26.0
2.34,5,0,5,0,11.0
1.4,3,0,6,0,10.5
1.4,3,0,2,0,13.5
3.0,6,0,7,0,5.0
3.0,6,0,4,0,52.5
3.0,6,0,2,0,27.5
3.0,6,0,3,0,38.5
1.16,11,6,11,1,11.5
2.34,0,6,0,1,22.5
2.34,0,6,1,1,33.5
2.34,0,6,10,1,10.5
4.59,4,2,2,0,26.0
4.59,4,2,6,0,22.5
4.59,4,2,3,0,34.0
0.98,6,11,0,1,15.5
0.98,6,11,11,1,11.5
0.98,6,11,10,1,8.0
2.51,9,1,6,0,13.5
2.44,1,3,3,0,22.5
1.07,6,7,2,0,13.5
1.07,6,7,7,0,3.0
0.9,6,7,9,1,5.5
0.59,4,9,5,0,7.0
0.59,4,9,7,0,5.0
1.03,7,6,10,1,7.0
1.03,7,6,12,1,7.0
4.4,4,3,9,1,9.0
4.4,4,3,10,1,11.5
2.27,2,1,0,1,23.0
5.36,2,4,6,0,22.5
0.46,9,4,2,0,11.0
2.04,0,5,10,1,11.5
2.04,0,5,12,1,11.5
3.61,0,6,1,1,38.5
3.3,8,7,11,1,20.5
5.7,2,4,10,1,14.0
5.7,2,4,11,1,24.0
5.7,2,4,0,1,33.5
0.56,5,7,11,1,10.5
1.41,10,6,0,1,17.5
2.84,3,11,10,1,9.5
2.84,3,11,11,1,16.5
3.01,2,7,0,1,22.5
2.58,1,9,9,1,16.5
2.8,1,2,10,1,11.5
2.8,1,2,0,1,22.5
2.8,1,2,9,1,8.0
2.46,1,3,9,1,8.0
2.48,9,1,10,1,10.5
1.44,2,0,2,0,13.5
1.44,2,0,4,0,26.0
2.07,11,9,2,0,16.5
4.55,4,8,10,1,14.0
1.07,6,7,6,0,13.5
1.07,6,7,7,0,7.0
4.15,4,8,5,0,13.5
4.15,4,8,4,0,42.5
1.37,5,1,5,0,7.0
1.57,6,10,10,1,7.0
2.15,10,8,2,0,19.5
4.4,4,3,12,1,11.5
1.16,10,5,11,1,12.5
2.98,3,11,4,0,32.5
1.18,4,6,2,0,13.5
3.22,7,8,9,1,7.5
0.58,4,9,6,0,9.0
2.16,8,10,3,0,22.5
1.11,10,9,6,0,16.5
1.03,7,6,0,1,15.0
1.03,7,6,10,1,7.0
3.39,7,2,11,1,19.5
2.54,1,8,6,0,13.5
2.8,2,11,11,1,16.0
1.23,6,11,9,1,6.5
1.64,0,8,1,1,27.5
1.2,10,9,5,0,7.0
1.16,10,5,1,1,27.5
3.15,3,7,6,0,16.5
1.52,6,1,7,0,9.0
1.03,7,6,10,1,8.0
0.92,5,4,1,1,40.5
0.92,5,4,10,1,13.0
0.92,5,4,9,1,8.5
0.56,5,7,10,1,7.0
0.56,5,7,11,1,10.5
2.66,3,10,1,1,32.5
1.23,4,6,10,1,19.5
1.23,4,6,0,1,16.0
4.48,3,4,1,1,37.5
4.48,3,4,12,1,13.5
1.07,6,7,4,0,26.0
1.18,10,5,7,0,5.0
1.18,10,5,5,0,7.0
0.56,5,7,9,1,6.5
0.71,11,5,7,0,5.0
0.71,11,5,3,0,16.5
1.43,0,3,4,0,26.0
1.43,0,3,5,0,7.0
3.04,10,2,3,0,22.5
3.14,3,7,5,0,10.5
3.14,3,7,2,0,22.5
3.14,3,7,4,0,38.5
2.92,10,2,3,0,27.5
1.0,5,4,4,0,52.5
3.42,7,2,1,1,35.0
1.73,9,11,4,0,26.0
1.73,9,11,3,0,19.5
3.15,8,11,0,1,23.5
2.95,3,11,4,0,32.5
2.95,3,11,6,0,16.5
1.12,8,0,3,0,16.5
1.12,8,0,4,0,27.5
7.46,8,4,9,1,12.0
3.3,8,7,12,1,9.5
4.67,2,10,3,0,42.5
4.67,2,10,5,0,16.5
4.67,2,10,7,0,11.0
2.84,11,8,11,1,21.5
3.39,7,2,10,1,9.5
0.76,5,11,6,0,10.5
1.57,6,10,12,1,7.0
1.57,6,10,10,1,7.0
1.69,7,9,6,0,13.5
1.69,7,9,3,0,19.5
0.83,5,11,4,0,32.5
4.4,4,3,1,1,38.0
4.4,4,3,0,1,29.5
4.48,3,4,0,1,35.0
1.03,4,5,2,0,10.5
1.03,4,5,7,0,5.0
3.39,7,2,1,1,34.0
3.39,7,2,10,1,10.5
5.56,2,4,10,1,26.5
1.54,10,6,4,0,38.5
1.54,10,6,5,0,10.5
2.54,1,9,2,0,16.5
3.22,7,8,0,1,20.5
3.07,7,3,1,1,34.0
2.56,8,1,11,1,17.0
0.81,4,5,2,0,13.5
0.81,4,5,5,0,7.0
3.39,8,4,6,0,19.5
1.92,8,1,10,1,8.5
1.02,6,4,6,0,11.0
3.76,4,2,9,1,10.0
3.76,4,2,10,1,16.5
0.92,11,5,10,1,8.0
0.92,11,5,1,1,27.0
3.22,3,7,7,0,7.0
1.46,1,6,0,1,19.5
7.46,8,4,12,1,16.0
7.46,8,4,1,1,45.0
0.73,5,7,3,0,16.5
1.61,5,10,9,1,8.0
1.61,5,10,12,1,8.0
1.61,5,10,1,1,27.5
1.26,8,0,12,1,7.5
1.26,8,0,11,1,11.5
5.44,2,4,5,0,13.5
5.44,2,4,7,0,5.0
1.94,10,8,11,1,14.0
4.55,3,4,2,0,26.0
2.3,0,5,11,1,17.0
2.3,0,5,1,1,32.5
2.87,2,11,7,0,7.0
3.04,11,2,7,0,7.0
2.87,2,11,4,0,34.0
3.04,11,2,5,0,11.0
2.95,3,11,4,0,32.5
2.09,9,7,3,0,19.5
1.4,9,1,3,0,16.5
1.48,2,0,6,0,13.5
1.48,2,0,2,0,13.5
